,基金代码,基金简称
13061,012888,工银兴瑞一年持有期混合A
13062,012434,银华多元回报一年持有期混合
13063,011705,东方阿尔法产业先锋混合C
13064,013132,创金合信文娱媒体股票发起A
13065,002159,东吴国企改革主题灵活配置混合A
13066,010647,融通价值趋势混合C
13067,159773,华泰柏瑞创业板科技ETF
13068,015119,添富沪港深大盘价值混合D
13069,013080,信诚中证800医药指数(LOF)C
13070,000950,易方达沪深300非银联接A
13071,012045,大成医药健康股票A
13072,860018,光大阳光智造混合A
13073,012464,博时成长优势混合C
13074,009929,南方创新驱动混合A
13075,011930,华夏时代前沿一年持有混合A
13076,860038,光大阳光智造混合B
13077,011056,博时汇兴回报一年持有期混合
13078,012196,招商品质生活混合A
13079,015118,添富沪港深大盘价值混合C
13080,006781,汇丰晋信港股通精选股票
13081,013177,华宝深证创新100ETF发起联接A
13082,012781,银华中证创新药产业ETF发起式联接A
13083,970047,东海海睿健行灵活配置混合B
13084,013896,宝盈成长精选混合C
13085,011613,华夏科创板50ETF联接C
13086,011927,博时汇誉回报混合A
13087,005347,诺德量化优选6个月持有期混合
13088,001042,华夏领先股票
13089,011615,工银科创板50ETF联接C
13090,516690,银华中证细分化工产业主题ETF
13091,011648,博时港股通红利精选混合C
13092,009556,兴全合丰三年持有混合
13093,516100,华夏中证金融科技主题ETF
13094,012782,银华中证创新药产业ETF发起式联接C
13095,012543,嘉实中证新能源汽车指数A
13096,012312,长城兴华优选一年定开混合A
13097,011304,工银创新成长混合A
13098,014417,泰康研究精选股票发起C
13099,011918,山西证券品质生活混合C
13100,011467,兴业医疗保健混合C
13101,011100,富国价值创造混合C
13102,159720,泰康中证智能电动汽车ETF
13103,010307,东财信息产业精选A
13104,010519,华夏先锋科技一年定开混合C
13105,159841,天弘中证全指证券公司ETF
13106,013277,富国创业板指数(LOF)C
13107,010133,南方创新成长混合C
13108,159852,嘉实中证软件服务ETF
13109,003194,汇添富中证上海国企ETF联接
13110,561900,招商沪深300ESG基准ETF
13111,010617,兴业消费精选混合A
13112,012728,国泰中证动漫游戏ETF联接A
13113,011814,融通创新动力混合C
13114,690003,民生加银精选混合
13115,012046,大成医药健康股票C
13116,012835,招商景气精选股票A
13117,013178,华宝深证创新100ETF发起联接C
13118,011748,华泰柏瑞景气成长混合A
13119,012544,嘉实中证新能源汽车指数C
13120,013133,创金合信文娱媒体股票发起C
13121,009620,博时女性消费主题混合C
13122,010456,博时产业精选混合C
13123,515560,建信中证全指证券公司ETF
13124,010893,中银证券精选行业股票C
13125,009991,华泰柏瑞品质优选C
13126,012889,工银兴瑞一年持有期混合C
13127,011610,华泰柏瑞科创板50ETF联接A
13128,012194,泓德睿诚混合C
13129,010286,海富通成长价值混合A
13130,159843,招商国证食品饮料ETF
13131,014519,博时恒生高股息率ETF发起式联接A
13132,910028,东方红内需增长混合A
13133,014325,国联安核心趋势一年持有混合A
13134,007512,工银沪港深股票C
13135,010914,长盛成长精选混合A
13136,011928,博时汇誉回报混合C
13137,202005,南方成份精选混合A
13138,009479,中银中证100ETF联接A
13139,012729,国泰中证动漫游戏ETF联接C
13140,159760,泰康国证公共卫生与健康ETF
13141,013019,国泰中证全指建筑材料ETF联接A
13142,014113,上银未来生活灵活配置混合C
13143,010925,兴银科技增长1个月滚动混合A
13144,010176,中加新兴消费混合A
13145,011931,华夏时代前沿一年持有混合C
13146,012313,长城兴华优选一年定开混合C
13147,080015,长盛中小盘精选混合
13148,006614,嘉实港股通新经济指数C
13149,010275,嘉实优质精选混合A
13150,009565,汇安消费龙头混合C
13151,010771,天弘国证消费100指数增强A
13152,014964,上投摩根科技前沿灵活配置混合C
13153,010341,招商产业精选股票A
13154,013892,上银科技驱动双周定期可赎回混合C
13155,009480,中银中证100ETF联接C
13156,014520,博时恒生高股息率ETF发起式联接C
13157,009852,银华品质消费股票
13158,010876,浙商智选先锋一年持有混合A
13159,860039,光大阳光智造混合C
13160,012238,工银养老产业股票C
13161,501302,南方恒指ETF联接(LOF)A
13162,005707,富国港股通量化精选股票A
13163,011177,博时汇融回报一年持有混合A
13164,010558,汇安鑫利优选混合A
13165,012456,鹏扬数字经济先锋混合A
13166,011611,华泰柏瑞科创板50ETF联接C
13167,013209,金鹰大视野混合A
13168,011275,交银成长动力一年持有混合A
13169,012227,景顺长城港股通全球竞争力A
13170,561130,富国中证新华社民族品牌工程ETF
13171,011240,东吴行业轮动混合C
13172,013020,国泰中证全指建筑材料ETF联接C
13173,012394,农银中证新华社民族品牌指数
13174,010531,申万中证申万电子行业投资指数(LOF)C
13175,012197,招商品质生活混合C
13176,007882,易方达沪深300非银联接C
13177,011936,华夏阿尔法精选混合A
13178,013009,万家港股通精选混合A
13179,516900,华安中证申万食品饮料ETF
13180,009930,南方创新驱动混合C
13181,011344,景顺长城融景一年持有混合A
13182,013630,嘉实均衡臻选一年持有混合A
13183,010618,兴业消费精选混合C
13184,010755,博道睿见一年持有期混合
13185,012225,嘉实优势精选混合A
13186,014326,国联安核心趋势一年持有混合C
13187,011749,华泰柏瑞景气成长混合C
13188,012040,鹏华信息C
13189,005051,上投标普港股通低波红利指数A
13190,009665,汇添富医疗积极成长一年持有混合C
13191,010572,易方达中证万得生物科技指数(LOF)C
13192,012561,天弘中证新材料主题指数发起式A
13193,008413,长盛竞争优势股票C
13194,010772,天弘国证消费100指数增强C
13195,010877,浙商智选先锋一年持有混合C
13196,012836,招商景气精选股票C
13197,012768,华夏中证动漫游戏ETF联接A
13198,011122,汇添富ESG可持续成长A
13199,015336,嘉实中证芯片产业指数发起式A
13200,009551,汇添富开放优势6个月持有期股票C
13201,013210,金鹰大视野混合C
13202,013488,长信多利混合C
13203,014003,浦银安盛增长动力混合C
13204,012228,景顺长城港股通全球竞争力C
13205,013473,华宝中证新材料ETF发起式联接A
13206,010177,中加新兴消费混合C
13207,010947,中欧嘉选混合A
13208,001552,天弘中证证券保险A
13209,010276,嘉实优质精选混合C
13210,014929,民生加银创新成长混合C
13211,011305,工银创新成长混合C
13212,516190,华夏中证文娱传媒ETF
13213,011669,长信优质企业混合A
13214,012562,天弘中证新材料主题指数发起式C
13215,015337,嘉实中证芯片产业指数发起式C
13216,013010,万家港股通精选混合C
13217,012243,东方红内需增长混合B
13218,010926,兴银科技增长1个月滚动混合C
13219,010953,天弘国证A50指数A
13220,013306,国泰中证科创创业50ETF发起联接A
13221,010915,长盛成长精选混合C
13222,009362,招商丰盈积极配置混合A
13223,011608,易方达科创板50ETF联接A
13224,012613,创金合信产业智选混合A
13225,013501,南方品质优选灵活配置混合C
13226,160638,鹏华中证一带一路主题指数(LOF)A
13227,010628,广发瑞轩三个月定开混合
13228,516830,富国沪深300ESG基准ETF
13229,010559,汇安鑫利优选混合C
13230,012769,华夏中证动漫游戏ETF联接C
13231,014382,博时国企改革股票C
13232,014364,银华沪港深增长股票C
13233,013631,嘉实均衡臻选一年持有混合C
13234,013474,华宝中证新材料ETF发起式联接C
13235,014537,中银中国混合(LOF)C
13236,011836,银华智能建造股票发起式
13237,011276,交银成长动力一年持有混合C
13238,010308,东财信息产业精选C
13239,011609,易方达科创板50ETF联接C
13240,013183,浦银安盛医疗健康混合C
13241,012457,鹏扬数字经济先锋混合C
13242,013483,华安医疗创新混合C
13243,010178,大成企业能力驱动混合A
13244,014150,新华鑫益灵活配置混合A
13245,013511,汇丰晋信低碳先锋股票C
13246,010954,天弘国证A50指数C
13247,516710,华夏中证新材料主题ETF
13248,011556,富国民裕进取沪港深成长C
13249,009909,嘉实动力先锋混合A
13250,013307,国泰中证科创创业50ETF发起联接C
13251,014381,长城久源灵活配置混合C
13252,011345,景顺长城融景一年持有混合C
13253,011937,华夏阿尔法精选混合C
13254,013270,前海开源聚利一年持有混合A
13255,159636,工银瑞信国证港股通科技30ETF
13256,011314,农银创新成长混合
13257,008884,博远博锐混合A
13258,159998,天弘中证计算机ETF
13259,010287,海富通成长价值混合C
13260,012226,嘉实优势精选混合C
13261,013271,前海开源聚利一年持有混合C
13262,516730,浦银安盛中证证券公司30ETF
13263,970046,东海海睿健行灵活配置混合A
13264,010186,嘉实核心成长混合A
13265,010488,鹏华优选成长混合A
13266,010104,景顺长城消费精选混合A
13267,010894,鹏华汇智优选混合A
13268,562800,嘉实中证稀有金属主题ETF
13269,009570,鹏华匠心精选混合A
13270,010298,汇添富品牌驱动六个月持有混合
13271,160224,国泰中证计算机主题ETF联接A
13272,011733,银华瑞祥一年持有期混合
13273,159770,天弘中证机器人ETF
13274,014128,东财沪港深创新药A
13275,012636,国泰中证全指软件ETF联接A
13276,011178,博时汇融回报一年持有混合C
13277,010350,景顺长城品质长青混合A
13278,010342,招商产业精选股票C
13279,011670,长信优质企业混合C
13280,012614,创金合信产业智选混合C
13281,010328,博时荣华灵活配置混合A
13282,005247,国都量化精选混合
13283,013622,华安智能装备主题股票C
13284,013659,中融金融鑫选3个月持有混合A
13285,011460,鹏华创新成长混合A
13286,011123,汇添富ESG可持续成长C
13287,011453,华泰柏瑞医疗健康C
13288,013302,招商中证科创创业50ETF联接A
13289,012541,金鹰产业升级混合A
13290,159745,国泰中证全指建筑材料ETF
13291,013345,富荣信息技术混合A
13292,013256,金鹰添荣纯债债券C
13293,010179,大成企业能力驱动混合C
13294,014129,东财沪港深创新药C
13295,012637,国泰中证全指软件ETF联接C
13296,011363,南方兴润价值一年持有混合A
13297,159777,国联安创业板科技ETF
13298,010948,中欧嘉选混合C
13299,011248,嘉实品质回报混合
13300,159761,国泰中证新材料主题ETF
13301,014584,申万菱信价值优利混合C
13302,012588,南方港股通优势企业混合A
13303,008786,长城健康生活灵活配置混合
13304,010187,嘉实核心成长混合C
13305,013346,富荣信息技术混合C
13306,008885,博远博锐混合C
13307,013303,招商中证科创创业50ETF联接C
13308,011921,富国均衡成长三年持有期混合A
13309,010105,景顺长城消费精选混合C
13310,011879,博时新兴消费主题混合C
13311,011418,汇添富消费精选两年持有股票A
13312,561300,国泰沪深300增强策略ETF
13313,159866,工银瑞信大和日经225ETF(QDII)
13314,013660,中融金融鑫选3个月持有混合C
13315,010585,创金合信医药消费股票A
13316,013081,信诚中证800有色指数(LOF)C
13317,001553,天弘中证证券保险C
13318,014044,银华富利精选混合C
13319,005433,申万菱信医药先锋股票A
13320,620004,金元顺安价值增长混合
13321,009881,广发中证医疗指数(LOF)C
13322,014011,浦银安盛价值成长混合C
13323,014346,银华消费主题混合C
13324,159706,华安深证100ETF
13325,159763,建信中证新材料主题ETF
13326,013461,鹏扬成长先锋混合A
13327,005681,财通资管价值成长混合C
13328,011868,中信建投远见回报混合A
13329,010495,创金合信创新驱动股票A
13330,013962,华夏创新视野一年持有混合A
13331,010329,博时荣华灵活配置混合C
13332,011922,富国均衡成长三年持有期混合C
13333,009363,招商丰盈积极配置混合C
13334,010124,兴银景气优选混合A
13335,013846,上银鑫恒混合C
13336,009910,嘉实动力先锋混合C
13337,009542,银华富利精选混合A
13338,005052,上投标普港股通低波红利指数C
13339,012542,金鹰产业升级混合C
13340,011450,招商企业优选混合A
13341,000926,中信建投睿信灵活配置混合A
13342,011419,汇添富消费精选两年持有股票C
13343,006110,富荣价值精选混合C
13344,012589,南方港股通优势企业混合C
13345,010489,鹏华优选成长混合C
13346,010895,鹏华汇智优选混合C
13347,011588,前海开源成份精选混合
13348,013462,鹏扬成长先锋混合C
13349,011152,国富兴海回报混合
13350,011364,南方兴润价值一年持有混合C
13351,006127,华宝香港中小C
